LAT,LON,COUNTY,2001_TotB,2006_TotB,2011_TotB,2016_TotB,2001_PulpB,2006_PulpB,2011_PulpB,2016_PulpB,2001_PalletB,2006_PalletB,2011_PalletB,2016_PalletB,2001_SawB,2006_SawB,2011_SawB,2016_SawB,2001_LDB,2006_LDB,2011_LDB,2016_LDB,2001_TotH,2006_TotH,2011_TotH,2016_TotH,2001_PulpH,2006_PulpH,2011_PulpH,2016_PulpH,2001_PalletH,2006_PalletH,2011_PalletH,2016_PalletH,2001_SawH,2006_SawH,2011_SawH,2016_SawH,2001_LDH,2006_LDH,2011_LDH,2016_LDH
45.84593,-68.3317,Aroostook,73.5,84.8,110.6,131,25.4,26.4,31.2,35.8,4.3,5.3,6.4,6.6,13.49250962,12.1220067,14.38427033,18.76827035,34.7,46.2,65,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.84685,-67.92282,Aroostook,57.9,64.4,81.1,103.4,19.5,24.6,31.2,42.8,3.6,4.5,5.5,7.9,6.321855216,9.313763926,15.5875601,24.03411391,32.1,30.4,34.3,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.849158,-67.800494,Aroostook,0,93.5,115.4,137.4,0,37.7,44.2,49.2,0,1.3,1.5,1.4,0,21.90640179,25.68641731,29.36456004,0,33.8,45.5,58.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.86039,-68.10142,Aroostook,103.9,106.6,111.7,127.7,19.7,23.1,27,30.2,4.1,4.6,5.1,5.5,14.3074649,18.04816446,22.14639905,25.76173479,69.9,65.5,62.6,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.861684,-67.977132,Aroostook,0,128.2,132.8,136.2,0,38.7,42.1,51.7,0,0,0,0,0,3.407898795,0.443203898,2.488724297,0,86.1,90.3,82.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.86227,-68.05683,Aroostook,96.5,100.6,110.3,98.1,43.6,43.8,46.9,48.8,0,0,0,0,22.63893589,21.166393,23.08968275,26.72795885,30.3,35.6,40.3,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.865,-68.28712,Aroostook,183.4,187.1,150.4,130.1,86.4,90.2,78.1,71.1,0,0.1,0.1,0.1,12.55877211,12.688786,3.660736162,3.357249272,84.4,84.2,68.6,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.86872,-68.17836,Aroostook,12.6,25.2,52.9,71.7,6,6,11.4,17.9,1.2,0.8,1.4,1.3,4.865755102,4.752360795,7.589394575,9.370578692,1.8,14.4,33.9,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.87057,-68.41858,Aroostook,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA
45.87152,-68.373749,Aroostook,0,74,74.2,100.2,0,19.7,20.5,27.5,0,0,0,0,0,10.88979353,10.19709855,12.05688648,0,43.4,43.5,60.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.88243,-67.99577,Aroostook,74.3,107.1,122.9,149.7,20.6,27.4,32.8,44.5,0,0,0,0,18.83048458,24.07555372,29.00945839,36.60520042,34.8,55.6,61.1,68.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.89297,-67.87575,Aroostook,280.4,287.2,300.1,34.3,71.4,75.3,81.7,5.5,0,0,0,0.2,37.27883919,34.43334481,31.47049203,3.181606313,171.7,177.5,186.9,25.7,0,0,0,260.309047,0,0,0,76.7265001,0,0,0,0,0,0,0,28.03774916,0,0,0,155.5447977
45.89737,-68.2305,Aroostook,0,4.9,10.5,36.4,0,0,0,1.1,0,0,0,0,0,0,0,0.603361138,0,4.9,10.5,34.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.90468,-68.07095,Aroostook,106,124.4,73.8,102.8,40.4,45.8,11.6,13.6,0,0,0,0,19.95443542,24.79007539,1.961639138,4.258967011,45.6,53.8,60.2,84.9,0,0,88.40798749,0,0,0,48.32224174,0,0,0,0,0,0,0,31.42915624,0,0,0,8.656589507,0
45.907947,-67.908629,Aroostook,0,47.5,52.9,78.6,0,7.7,10.3,19.7,0,1.2,0.8,1.7,0,2.301570522,2.618302112,4.96255585,0,37.5,40,54,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.9105,-68.3918,Aroostook,83.6,83.9,75.6,45.2,16.6,16.1,15.6,12.5,0,0,0,0,0,0,0,0,66.9,67.8,60.1,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.91116,-68.15683,Aroostook,20.9,42.1,59.2,65.3,7.3,13.4,16.1,26.4,0.3,1.2,1.7,3.2,1.339529153,5.180707841,8.379540494,16.31994104,12.2,23.5,34.7,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.91528,-68.28411,Aroostook,83.1,89.7,57.8,64.3,17.9,18.7,10.8,10.7,2.9,3,0.9,0.9,14.62468692,15.23798005,8.431125605,7.963112588,50.6,55.8,38.5,45.6,0,0,67.12968722,0,0,0,13.35672898,0,0,0,2,0,0,0,10.98447142,0,0,0,42.78848683,0
45.9265,-67.99792,Aroostook,175,150.7,77,32.3,70.9,73.9,36.4,12.7,3.9,4.5,3.9,1.4,54.78349183,60.68417436,27.43871239,3.465394538,49.3,16.1,13.2,16.1,0,0,169.6588469,111.9313339,0,0,88.47645478,56.27617041,0,0,2.2,6.1,0,0,75.80133281,51.80426465,0,0,5.381059346,3.850898804
45.928558,-68.095157,Aroostook,0,88,91.2,119.5,0,20.7,15.3,23.5,0,0,0,0,0,16.47049815,6.336087626,9.560282465,0,50.8,69.5,86.5,0,NA,96.11032448,0,0,NA,51.88202401,0,0,0,0,0,0,NA,48.81117367,0,0,NA,0,0
45.93098,-68.35057,Aroostook,0,85,126.9,147.4,0,13.9,25.4,35.3,0,2.6,3.2,5.3,0,4.17825898,6.340546893,12.29298957,0,66.9,95.1,99.8,0,NA,24.68047004,0,0,NA,13.32126936,0,0,0,3.8,0,0,NA,5.05384432,0,0,NA,6.305356362,0
45.93307,-67.80911,Aroostook,0,8.1,6.4,2,0,0,0.4,0.6,0,0,0,0,0,0,0.148077353,0.386240085,0,8.1,5.9,1.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.944128,-68.275066,Aroostook,0,119.6,139.7,159,0,40.7,47.7,60.7,0,2.2,3.1,3.9,0,11.93027583,13.68460299,18.49844097,0,66.9,78.3,79.8,0,NA,8.384454598,0,0,NA,5.02720974,0,0,0,0,0,0,NA,0,0,0,NA,3.357244858,0
45.94891,-67.81113,Aroostook,160.4,99.4,130.6,165.1,27.7,19,28.8,39.8,1.5,3.5,5.1,6.2,13.67934736,8.69302259,17.50160058,26.62755484,119,71.8,84.3,98.7,0,66.12082329,0,0,0,14.93170008,0,0,0,0,0,0,0,9.960727508,0,0,0,41.2283957,0,0
45.950198,-68.232116,Aroostook,0,0,134.5,130.7,0,0,31.5,38.6,0,0,1.1,1.3,0,0,11.9257284,17.63345986,0,0,91.1,74.5,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA
45.95135,-67.85142,Aroostook,80.7,27.8,24.8,0,32.8,7.6,5.9,0,3.4,0.1,0,0,15.52132396,1.483708065,0.572964026,0,32.4,18.7,18.3,0,0,55.47462982,17.8225593,NA,0,28.93848843,5.12260371,NA,0,3.8,0.1,0,0,12.76658894,2.429533155,NA,0,13.76955245,10.27042244,NA
45.95849,-68.16075,Aroostook,198.4,225.5,249.8,249.7,95.9,108,119.9,127,5.5,5.5,5.2,5.2,86.03933627,98.49927946,110.8135332,117.9613005,16.5,18.9,19.1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.95913,-67.9347,Aroostook,0,80,96.7,116,0,11.5,12.5,16.8,0,3,2.7,2.7,0,5.155805305,6.475234614,8.218233713,0,63.3,77.7,91,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
45.96682,-68.04375,Aroostook,160.7,177.6,117.5,132,69,75.8,45.4,52.6,10.1,11.7,9.2,11.2,47.975975,54.2974988,29.26776693,35.61367577,43.7,47.5,42.8,43.8,0,0,78.02608248,0,0,0,37.09304643,0,0,0,4.3,0,0,0,31.36071052,0,0,0,9.572325538,0
45.97559,-67.97933,Aroostook,50.3,100.6,144.7,56,10.6,27.1,47.7,19.5,0,0,0,0,7.330500985,20.57369103,34.63026548,15.14700931,32.4,52.9,62.4,21.3,0,0,0,84.88815501,0,0,0,32.15865391,0,0,0,0,0,0,0,28.46502945,0,0,0,24.26447165
45.97996,-68.33914,Aroostook,155.7,166.2,177.9,144.2,60.5,64.4,71,74.4,0,0,0,0,5.00078698,4.502819283,4.518514193,4.392370028,90.2,97.2,102.4,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9849,-67.92213,Aroostook,105.3,123.4,135.3,113.4,28.1,37.6,41.8,43.5,0,0.4,0.8,3,10.68414562,14.55952892,17.74396119,19.75620254,66.5,71.3,75.7,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.98684,-68.11332,Aroostook,0,65.7,81.9,77.2,0,23.2,29.4,29.1,0,0,0,0,0,7.327906058,11.2696451,10.70365864,0,35.2,41.3,37.3,0,NA,0,33.09744696,0,NA,0,14.47498864,0,0,0,0,0,NA,0,7.318056725,0,NA,0,11.3044016
45.98693,-68.22394,Aroostook,157.8,110.2,117.5,135.7,61.2,36.6,45.3,52.8,2.7,3.1,4.7,5.9,39.94693685,10.46949654,17.10702037,21.97116025,56.7,63.1,55.1,60.9,0,67.58853135,0,0,0,34.7383012,0,0,0,0.5,0,0,0,33.22615943,0,0,0,0,0,0
45.99459,-67.84537,Aroostook,130.4,117.4,157.9,179,7.3,12.8,23.2,25.7,0,0,0,0,0.844255913,7.29966468,19.23436746,21.99050296,122.3,97.4,115.5,131.3,0,0,0,27.39798307,0,0,0,4.55241402,0,0,0,0,0,0,0,3.76587519,0,0,0,19.07969386
45.998024,-67.852416,Aroostook,0,68.6,95.5,109.1,0,13.2,16.9,18.1,0,0,0,0,0,1.826806039,3.745273166,4.22757258,0,53.6,74.8,86.8,0,NA,0,16.23587292,0,NA,0,6.675588666,0,0,0,0,0,NA,0,1.597636136,0,NA,0,7.962648113
46.001748,-68.020405,Aroostook,0,28.2,45.3,52.8,0,7,12.7,16.5,0,0,0.2,0.9,0,1.823447859,4.885501332,10.96973416,0,19.4,27.7,25.3,0,NA,0,4.719483597,0,NA,0,0.00852992,0,0,0,0,0,NA,0,0,0,NA,0,4.710953677
46.00589,-68.25835,Aroostook,0,213.1,177.7,200.2,0,58.3,67.3,75,0,0.8,1,1,0,30.2599458,34.71549456,38.06736206,0,124.5,75.6,87.1,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.00657,-68.17811,Aroostook,106.4,126,62.9,75.1,14,17.5,2.1,3.6,2.1,2.3,0.4,0.8,10.82939032,14.00289541,0.430428157,1.76735349,81.6,94.5,60.4,69.8,0,0,116.8481012,16.76812757,0,0,21.37589285,0.03955084,0,0,2.8,0,0,0,18.15944502,0.0256564,0,0,77.31276337,16.70292033
46.01262,-68.4113,Aroostook,68.5,93.5,133.6,181.9,24.2,25.6,29.3,36.2,1.3,1.7,2.4,3,9.707659431,11.31475041,14.95371508,20.01547305,34.6,56.6,89.4,125.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.022761,-68.233529,Aroostook,0,69.7,111.1,19.1,0,18.7,36.9,0.8,0,0,0,0,0,0,0,0,0,51.1,74.2,18.3,0,NA,0,87.28420933,0,NA,0,35.69182173,0,0,0,0,0,NA,0,0,0,NA,0,51.59238761
46.02603,-68.36098,Aroostook,74.2,28.4,50.4,87.1,19.8,4.9,7.3,15.7,1.3,0,0,0,11.59706155,2.720532036,3.554928799,7.056290491,42.7,20.7,39.6,64.3,0,52.58209621,0,0,0,15.07447896,0,0,0,1.3,0,0,0,8.572729358,0,0,0,28.93488789,0,0
46.02926,-68.11126,Aroostook,74.3,93.1,110.3,122,25.6,33.1,40.1,47.8,3.4,3.5,3.8,5,21.19805474,26.2422013,30.77816178,34.46358376,27.6,33.7,39.4,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.03014,-67.99657,Aroostook,110.3,105.7,124.5,149.1,41.7,39.2,44.5,52.2,6.6,6.7,7.3,7.6,21.78506255,21.77361549,26.83952686,31.88125936,46.8,44.7,53.1,65,0,18.64368485,0,0,0,9.423835902,0,0,0,0,0,0,0,3.733986562,0,0,0,5.485862384,0,0
46.030549,-67.791806,Aroostook,0,51.9,67.9,104.5,0,16.4,19.4,27.8,0,1.8,2.4,3.8,0,2.118302042,3.334927847,7.182614644,0,33.4,45.1,69.5,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.03186,-67.89262,Aroostook,0,112,96.5,100.9,0,48.2,37.2,37,0,6.2,3.6,3.6,0,20.66504481,10.18477387,10.38880145,0,43.2,49.2,53.6,0,NA,121.4378006,0,0,NA,57.53384749,0,0,0,7.8,0,0,NA,46.30342777,0,0,NA,17.60052537,0
46.04712,-67.91838,Aroostook,119.4,135.3,98.1,113.7,41.1,46.2,38,44.1,2.5,2.8,3.1,3.5,12.8572729,15.41612647,12.41203023,16.16373534,65.4,73.7,47.6,53.5,0,0,63.56513737,0,0,0,17.26142322,0,0,0,0,0,0,0,6.444318265,0,0,0,39.85939588,0
46.05182,-68.26805,Aroostook,84.3,115.6,117.7,111.1,19.6,23.9,22.2,22.1,3,3.5,2.8,3.7,10.83339095,12.9407917,11.35838325,14.38074555,53.9,78.7,84.2,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0537,-68.17363,Aroostook,148.8,216.6,230.2,261,26.7,42.5,52.7,66.6,1.6,1.4,1.6,1.6,7.731594518,14.16886689,18.61969696,25.00123023,114.4,159.9,158.8,169.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.059811,-68.024077,Aroostook,0,100.9,36.5,47.9,0,38.1,9.3,13.1,0,9.5,0.5,0.9,0,26.6025806,0.45446814,0.932334259,0,36.3,26.8,33.9,0,NA,83.42833511,0,0,NA,36.2433418,0,0,0,9.5,0,0,NA,26.97182347,0,0,NA,20.21316984,0
46.06086,-68.05087,Aroostook,0,118.2,40.3,60.4,0,50.6,18.8,27.3,0,5.6,2.3,2.8,0,30.83325908,6.817324212,12.84551212,0,36.8,14.7,20.3,0,NA,72.22114153,0,0,NA,34.21663183,0,0,0,3.8,0,0,NA,26.46472758,0,0,NA,11.53978212,0
46.065932,-68.397714,Aroostook,0,168.2,179.2,153.5,0,78.5,83.8,71.7,0,2.8,2.9,3,0,50.51855146,54.08571866,39.28093581,0,39.2,41.3,42.6,0,NA,0,46.73547337,0,NA,0,25.806483,0,0,0,0,0,NA,0,24.91813174,0,NA,0,0
46.07938,-68.2316,Aroostook,54.3,89.2,125,157.4,11.5,16.3,22.2,29.3,0.1,0.1,0.1,0.2,4.885407258,7.983535368,13.63735507,20.80789509,37.9,64.9,89.1,107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.079862,-68.355033,Aroostook,0,131.7,111.9,55.1,0,49.3,37.7,4.2,0,7.2,7.1,0,0,39.99859773,28.35792639,0,0,42.5,45.8,50.9,0,NA,0,75.12701575,0,NA,0,36.54791888,0,0,0,7.2,0,NA,0,28.71333343,0,NA,0,9.865763435
46.0832,-67.83225,Aroostook,0,54.7,65,90.2,0,12.7,13.1,17.4,0,0.3,0.7,1.6,0,0.327538377,0.725601013,2.037815203,0,41.6,51.2,70.8,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.09406,-67.89141,Aroostook,152.4,84.2,165.3,214.6,52,0.5,3.9,6.5,0,0,0,0,0,0,2.75271633,4.58215807,100.4,83.7,158.6,203.5,0,88.77146912,0,0,0,35.09039573,0,0,0,0,0,0,0,0,0,0,0,53.68107339,0,0
46.09574,-68.29176,Aroostook,99.9,122.3,130.1,138.2,40.5,40.7,40.1,41.5,2.2,2.1,1.5,0.6,8.123280489,7.388936249,7.877436009,8.763277216,51.3,74.2,82.1,87.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0967,-67.91861,Aroostook,136.7,147.3,160.4,168.3,56.5,63.4,68.7,76,5.8,5.9,6.2,6.4,45.6969053,53.06680928,56.91519059,64.96278961,34.5,30.8,34.8,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.09703,-68.11337,Aroostook,120.3,155.8,97.9,46.5,14.1,20.7,11.3,8.1,1.4,2.1,0.3,0.6,1.649648954,2.950492099,0.367523765,0.712116974,104.5,132.2,86.3,37.7,0,0,91.99164998,55.32782171,0,0,18.38862097,3.682055458,0,0,2.8,0,0,0,3.902376123,0.044360523,0,0,69.70065288,51.60140573
46.1012,-68.41203,Aroostook,0,159.3,53.2,59.2,0,58.6,17.8,23.7,0,2,0.3,0.6,0,29.90766682,4.473881987,6.0106543,0,70.8,30.9,29.5,0,NA,98.88445237,0,0,NA,51.81863489,0,0,0,2.6,0,0,NA,35.45993119,0,0,NA,11.6058863,0
46.10496,-68.04749,Aroostook,0,143.5,131.2,154.8,0,46.3,46.6,53.7,0,10.3,9.6,11.3,0,23.08917061,26.37749404,31.52277647,0,74.1,58.2,69.6,0,NA,89.9589368,0,0,NA,47.98047513,0,0,0,14.3,0,0,NA,23.86672866,0,0,NA,18.11173302,0
46.110349,-68.352582,Aroostook,0,63.7,72.6,79.4,0,22.7,26.1,27,0,0,0,0,0,11.98264089,14.15719646,13.25578991,0,29,32.4,39.1,0,NA,0,27.12121035,0,NA,0,12.8310209,0,0,0,0,0,NA,0,12.40246739,0,NA,0,1.887722068
46.11585,-67.87589,Aroostook,117.6,155,180,82.4,21.2,28.4,36.2,17.6,2.5,3.2,3.7,0,13.23887153,17.81955668,24.76118338,12.47594974,83.2,108.8,119,52.3,0,0,0,79.77576894,0,0,0,21.24645427,0,0,0,3.7,0,0,0,13.68105887,0,0,0,44.8482558
46.11759,-68.20632,Aroostook,133.6,144.7,173.3,146.5,50.6,49.5,59.5,65.6,4.1,2.5,3.1,4,40.93377931,39.79091358,47.29749159,53.08854894,42.1,55.5,66.5,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.119936,-68.170452,Aroostook,0,54.2,76.6,103.1,0,11.8,17,21.5,0,1.9,2.2,3.3,0,4.09486021,5.65331991,7.623933929,0,38.3,53.9,73.9,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.12074,-68.11501,Aroostook,94.6,127.9,138.9,156.5,35.4,41.2,49.3,54.8,1,1,1.1,1.4,16.9257871,19.62457634,22.04588512,25.91649221,42.2,67,67.5,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.14214,-68.0557,Aroostook,81.3,116.8,141.2,161,12.9,14.9,22.2,26.8,0.2,0.7,1.4,1.9,2.809509675,4.33944805,6.938173025,8.661380093,65.5,97.6,112,125.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.14275,-68.40988,Aroostook,94.9,26.6,41.2,12.9,36,2.1,4.1,4,2.6,0,0.1,0.3,29.97621127,0.203853744,0.503135173,0.94768268,28.9,24.3,36.6,7.9,0,70.61763144,0,0,0,30.5985945,0,0,0,2.6,0,0,0,25.78922884,0,0,0,14.22980809,0,0
46.14358,-67.80277,Aroostook,43.5,95.5,117.6,142.6,7.4,26.9,41.8,63.6,0,0,0,0,2.85261178,17.19611041,33.47092689,55.45343346,33.2,51.4,42.3,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.14429,-68.16435,Aroostook,63.7,74.7,93.6,114.6,17.9,19.4,24,30.6,2.5,3,2.6,3.9,6.067384278,6.00819576,7.412507889,12.3155654,39.7,49.3,62.2,71.7,0,19.38918769,56.69084824,0,0,0.0463148,17.94925731,0,0,0,4.6,0,0,0.03285352,8.48421805,0,0,19.31001937,30.25737289,0
46.1471,-68.29221,Aroostook,0,68.2,105.3,128.3,0,19.4,21.5,21.2,0,1.5,1.5,1.5,0,4.006220978,4.137976736,3.443434575,0,44.8,79.7,103.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.148262,-67.906408,Aroostook,0,460.2,518.8,532.4,0,108,122.7,119.8,0,0.3,0.4,0.5,0,77.9862088,93.59617765,96.73327692,0,274.2,302.5,315.8,0,NA,0,46.72807153,0,NA,0,10.58662497,0,0,0,0,0,NA,0,8.617167825,0,NA,0,27.52427874
46.16342,-68.122448,Aroostook,0,40.8,77.1,101.3,0,5.6,17.5,28.5,0,0,0,0,0,2.039806448,8.928360263,18.89229393,0,33.1,50.6,53.9,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.16732,-68.34451,Aroostook,0,118.2,116.8,120,0,50.4,50.6,52.9,0,12.6,12.3,13.2,0,30.18004697,32.65940497,35.28171812,0,37.6,33.5,31.8,0,NA,80.99821231,102.4804963,0,NA,30.86285409,29.4162407,0,0,9.5,5.2,0,NA,15.81265455,23.82802153,0,NA,34.32270367,49.23623403
46.16935,-67.932,Aroostook,0,50.9,13.8,28.9,0,10.1,0.6,5.1,0,0.9,0,0.1,0,6.047974634,0,1.196563445,0,34.8,13.2,22.6,0,NA,33.55773826,0,0,NA,13.19467855,0,0,0,1.1,0,0,NA,7.853909758,0,0,NA,12.50914995,0
46.16975,-68.23045,Aroostook,41.3,69,89.9,109.9,5.7,9.9,18,24.1,0.6,1.2,2.1,2.1,2.20975503,4.139123153,7.12970412,7.322717509,33.4,55,64.8,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.16996,-68.38927,Aroostook,154.3,125.5,154.7,157.7,51,41.2,47.7,50.3,11.5,7.1,7.3,4.9,36.67116094,30.74879646,36.68706632,38.60042322,66.7,53.6,70.3,68.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.17085,-67.85595,Aroostook,0,0,11.1,24.8,0,0,0,0.1,0,0,0,0.1,0,0,0,0.08086764,0,0,11.1,24.6,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0
46.17445,-68.014,Aroostook,87.6,74.1,102.1,6.4,38.1,33.1,42.1,1.1,9,7.8,8.6,0,26.04725863,23.75200298,32.18731367,0.301284349,23.5,17.2,27.8,5,0,0,0,87.8000149,0,0,0,41.48039778,0,0,0,8.6,0,0,0,32.06373931,0,0,0,14.25587781
46.18789,-67.81133,Aroostook,86.6,108.5,78.5,136.8,39.7,51.8,33.9,60.6,0,0,0,0,21.06956999,31.1731811,18.09958465,33.93648902,25.8,25.6,26.5,42.2,0,0,38.3293889,0,0,0,20.60478098,0,0,0,0,0,0,0,19.53390593,0,0,0,0,0
46.1907,-68.04927,Aroostook,69.2,66.5,64.2,85.1,9.9,14.7,20,26.6,2.2,3.6,4.5,5,4.483316968,9.108528494,14.46125321,20.40431105,54.8,42.7,29.7,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.19692,-68.17979,Aroostook,72.2,104.1,150.1,88.6,8.1,12.4,27.9,32,0.8,0.8,0.9,0.8,5.879038813,8.297676821,15.25983433,22.20544909,58.2,83.4,107,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.208812,-68.291764,Aroostook,0,64.3,69.3,50.6,0,32,34.1,23.6,0,0,0.1,0.2,0,26.86704472,28.35636363,18.79010045,0,5.5,6.9,8.2,0,NA,0,38.43935135,0,NA,0,19.5587924,0,0,0,0,0,NA,0,17.56269086,0,NA,0,1.317868086
46.21453,-68.10889,Aroostook,57.6,76.4,107.5,19.5,4.5,7.5,14.5,5.7,0.5,0.6,0.7,0,1.327757772,2.232318918,4.372036646,3.309916575,51.7,66.7,88.7,10.5,0,0,0,33.46791657,0,0,0,7.179280115,0,0,0,0.7,0,0,0,3.196381055,0,0,0,23.0922554
46.21535,-67.98039,Aroostook,11.6,1.5,19.5,42.1,6.2,0,0,0.5,0,0,0,0,0,0,0,0.189174598,5.5,1.5,19.5,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.22046,-68.2208,Aroostook,28.6,53.2,57.4,60,1,8.8,13.5,19.3,0,0.3,1.2,2.6,0.0174097,0.333609559,1.388543566,3.503294154,27.6,44,42.5,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.22326,-68.32382,Aroostook,137.4,147.7,83.6,79.5,52,55.5,33.9,31.2,0,0,0,0,47.12353025,50.72148781,31.45299145,29.23474696,38.2,41.5,18.2,19.1,0,0,74.22708236,0,0,0,25.29781651,0,0,0,0,0,0,0,24.05704,0,0,0,24.87222585,0
46.23137,-67.92595,Aroostook,43.4,39.9,12,4.2,16.4,17.4,0.6,0.7,4,4.4,0,0,5.288228307,6.39880612,0,0,21.7,16.1,11.4,3.6,0,0,36.86602111,0,0,0,19.84662484,0,0,0,6.5,0,0,0,9.50274738,0,0,0,7.516648891,0
46.23428,-68.39933,Aroostook,122.6,87.5,48.3,71.7,46.2,37.6,21.9,27.2,5.3,6.8,3.7,3.8,30.74257231,20.12741546,11.51051657,12.63837596,45.7,29.8,14.8,31.9,0,97.0891008,0,0,0,37.24226499,0,0,0,3.2,0,0,0,30.33541911,0,0,0,29.5114167,0,0
46.23486,-68.16879,Aroostook,155,163.4,93.3,105.1,77.1,87.2,50.7,56.3,15.2,16.6,11.4,12.1,58.4598576,68.12308599,37.8728446,43.86695394,19.5,8.1,4.7,4.9,0,0,96.67712644,0,0,0,52.99147082,0,0,0,8.8,0,0,0,43.20331429,0,0,0,0.482341331,0
46.236954,-68.073052,Aroostook,0,135.3,120.7,68.5,0,62.1,52.7,34,0,10.6,8.5,3.5,0,53.208369,45.24391483,29.16779944,0,19.9,22.7,5.4,0,NA,0,89.65913222,0,NA,0,40.25085215,0,0,0,7.8,0,NA,0,34.26620569,0,NA,0,15.14207439
46.24395,-68.29025,Aroostook,0,39.3,68.2,78.4,0,6.1,10.9,10.6,0,0.5,0.7,0.7,0,0.530008745,2.504618688,2.498371379,0,32.7,54.8,65.2,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
46.24489,-68.10447,Aroostook,79.8,101.1,69.9,68.3,24.9,29.5,24.7,24.3,3.5,4.6,3.6,3.4,10.3951147,13.64572167,12.95623493,15.82031949,44.4,57.9,32.2,28.3,0,0,45.23014214,0,0,0,16.52126326,0,0,0,4.2,0,0,0,5.49899476,0,0,0,23.20988412,0
46.259626,-68.253645,Aroostook,0,15.2,16.4,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,16.4,9.7,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0
